dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
05/24/2022,2,1,5,8,0,4,1,1,0.62,0.5909,0.73,0.1343,casual,33
05/24/2022,2,1,5,9,0,4,1,1,0.62,0.5909,0.73,0.1642,casual,34
05/24/2022,2,1,5,10,0,4,1,1,0.64,0.6061,0.65,0.1343,casual,47
05/24/2022,2,1,5,11,0,4,1,1,0.66,0.6212,0.65,0.1343,casual,61
05/24/2022,2,1,5,12,0,4,1,1,0.7,0.6515,0.58,0.1045,casual,76
05/24/2022,2,1,5,13,0,4,1,1,0.72,0.6667,0.54,0.1642,casual,69
05/24/2022,2,1,5,14,0,4,1,1,0.74,0.6818,0.55,0.2239,casual,72
05/24/2022,2,1,5,15,0,4,1,1,0.74,0.6818,0.55,0.2537,casual,69
05/24/2022,2,1,5,16,0,4,1,1,0.74,0.6818,0.55,0.3582,casual,61
05/24/2022,2,1,5,17,0,4,1,1,0.74,0.6818,0.55,0.2836,casual,120
05/24/2022,2,1,5,18,0,4,1,1,0.72,0.6667,0.54,0.3284,casual,118
05/24/2022,2,1,5,19,0,4,1,1,0.7,0.6515,0.61,0.2985,casual,76
05/24/2022,2,1,5,20,0,4,1,2,0.66,0.6212,0.69,0.2836,casual,55
05/24/2022,2,1,5,21,0,4,1,3,0.64,0.5909,0.78,0.1642,casual,48
05/24/2022,2,1,5,22,0,4,1,2,0.64,0.5909,0.78,0.1045,casual,33
05/24/2022,2,1,5,23,0,4,1,2,0.64,0.5909,0.78,0.1343,casual,36
05/25/2022,2,1,5,0,0,5,1,1,0.62,0.5758,0.83,0.1343,casual,10
05/25/2022,2,1,5,1,0,5,1,1,0.62,0.5758,0.83,0.0896,casual,8
05/25/2022,2,1,5,2,0,5,1,2,0.62,0.5758,0.83,0.0,casual,7
05/25/2022,2,1,5,3,0,5,1,2,0.62,0.5606,0.88,0.1045,casual,8
05/25/2022,2,1,5,4,0,5,1,2,0.62,0.5606,0.88,0.0,casual,3
05/25/2022,2,1,5,5,0,5,1,2,0.62,0.5606,0.88,0.0896,casual,2
05/25/2022,2,1,5,6,0,5,1,2,0.62,0.5606,0.88,0.1045,casual,5
05/25/2022,2,1,5,7,0,5,1,2,0.62,0.5606,0.88,0.1642,casual,7
05/25/2022,2,1,5,8,0,5,1,2,0.64,0.5758,0.89,0.1045,casual,32
05/25/2022,2,1,5,9,0,5,1,2,0.64,0.5758,0.89,0.1343,casual,52
05/25/2022,2,1,5,10,0,5,1,1,0.68,0.6364,0.79,0.1642,casual,69
05/25/2022,2,1,5,11,0,5,1,1,0.68,0.6364,0.79,0.1343,casual,90
05/25/2022,2,1,5,12,0,5,1,1,0.72,0.6818,0.66,0.1045,casual,84
05/25/2022,2,1,5,13,0,5,1,1,0.74,0.6818,0.62,0.1343,casual,86
05/25/2022,2,1,5,14,0,5,1,1,0.74,0.6818,0.58,0.1343,casual,104
05/25/2022,2,1,5,15,0,5,1,1,0.76,0.7121,0.62,0.194,casual,106
05/25/2022,2,1,5,16,0,5,1,1,0.78,0.7121,0.52,0.2239,casual,137
05/25/2022,2,1,5,17,0,5,1,1,0.76,0.7121,0.62,0.2836,casual,124
05/25/2022,2,1,5,18,0,5,1,1,0.76,0.7121,0.62,0.194,casual,131
05/25/2022,2,1,5,19,0,5,1,1,0.74,0.6818,0.62,0.2537,casual,111
05/25/2022,2,1,5,20,0,5,1,1,0.7,0.6515,0.65,0.1642,casual,80
05/25/2022,2,1,5,21,0,5,1,1,0.7,0.6515,0.65,0.1343,casual,62
05/25/2022,2,1,5,22,0,5,1,1,0.66,0.6212,0.74,0.1045,casual,65
05/25/2022,2,1,5,23,0,5,1,1,0.66,0.6061,0.78,0.2239,casual,34
05/26/2022,2,1,5,0,0,6,0,1,0.64,0.5758,0.83,0.1642,casual,18
05/26/2022,2,1,5,1,0,6,0,1,0.64,0.5758,0.83,0.1343,casual,18
05/26/2022,2,1,5,2,0,6,0,1,0.64,0.5758,0.89,0.1343,casual,9
05/26/2022,2,1,5,3,0,6,0,1,0.62,0.5606,0.88,0.1045,casual,9
05/26/2022,2,1,5,4,0,6,0,1,0.62,0.5606,0.88,0.1343,casual,0
05/26/2022,2,1,5,5,0,6,0,1,0.62,0.5758,0.83,0.2537,casual,0
05/26/2022,2,1,5,6,0,6,0,1,0.62,0.5606,0.88,0.194,casual,6
05/26/2022,2,1,5,7,0,6,0,2,0.62,0.5606,0.88,0.1642,casual,10
05/26/2022,2,1,5,8,0,6,0,1,0.64,0.5909,0.78,0.1343,casual,38
05/26/2022,2,1,5,9,0,6,0,1,0.64,0.5758,0.83,0.194,casual,97
05/26/2022,2,1,5,10,0,6,0,1,0.68,0.6364,0.79,0.2239,casual,181
05/26/2022,2,1,5,11,0,6,0,1,0.7,0.6667,0.74,0.194,casual,208
05/26/2022,2,1,5,12,0,6,0,1,0.74,0.697,0.66,0.2239,casual,236
05/26/2022,2,1,5,13,0,6,0,1,0.76,0.7273,0.66,0.194,casual,265
05/26/2022,2,1,5,14,0,6,0,1,0.76,0.7273,0.66,0.2239,casual,307
05/26/2022,2,1,5,15,0,6,0,1,0.76,0.7273,0.66,0.2836,casual,274
05/26/2022,2,1,5,16,0,6,0,1,0.78,0.7273,0.55,0.2537,casual,261
05/26/2022,2,1,5,17,0,6,0,2,0.78,0.7121,0.52,0.2537,casual,235
05/26/2022,2,1,5,18,0,6,0,2,0.76,0.697,0.52,0.194,casual,199
05/26/2022,2,1,5,19,0,6,0,2,0.74,0.697,0.66,0.2239,casual,159
05/26/2022,2,1,5,20,0,6,0,2,0.74,0.6818,0.55,0.194,casual,103
05/26/2022,2,1,5,21,0,6,0,2,0.72,0.6818,0.62,0.194,casual,100
05/26/2022,2,1,5,22,0,6,0,1,0.7,0.6667,0.74,0.2537,casual,86
05/26/2022,2,1,5,23,0,6,0,1,0.7,0.6667,0.74,0.2537,casual,36
05/27/2022,2,1,5,0,0,0,0,2,0.68,0.6364,0.69,0.1642,casual,48
05/27/2022,2,1,5,1,0,0,0,1,0.66,0.6212,0.74,0.2239,casual,17
05/27/2022,2,1,5,2,0,0,0,1,0.64,0.6061,0.73,0.2239,casual,16
05/27/2022,2,1,5,3,0,0,0,1,0.64,0.6061,0.73,0.1642,casual,11
05/27/2022,2,1,5,4,0,0,0,1,0.62,0.5758,0.83,0.194,casual,4
05/27/2022,2,1,5,5,0,0,0,1,0.62,0.5758,0.83,0.194,casual,2
05/27/2022,2,1,5,6,0,0,0,1,0.62,0.5758,0.83,0.1642,casual,8
05/27/2022,2,1,5,7,0,0,0,1,0.62,0.5606,0.88,0.1642,casual,22
05/27/2022,2,1,5,8,0,0,0,1,0.64,0.5758,0.83,0.194,casual,69
05/27/2022,2,1,5,9,0,0,0,1,0.66,0.6061,0.83,0.2239,casual,130
05/27/2022,2,1,5,10,0,0,0,1,0.68,0.6364,0.74,0.2537,casual,209
05/27/2022,2,1,5,11,0,0,0,1,0.72,0.6818,0.66,0.2239,casual,268
05/27/2022,2,1,5,12,0,0,0,1,0.74,0.697,0.66,0.2537,casual,301
05/27/2022,2,1,5,13,0,0,0,1,0.76,0.7121,0.58,0.194,casual,270
05/27/2022,2,1,5,14,0,0,0,1,0.76,0.7121,0.58,0.2537,casual,317
05/27/2022,2,1,5,15,0,0,0,1,0.78,0.7121,0.52,0.2836,casual,290
05/27/2022,2,1,5,16,0,0,0,1,0.78,0.7121,0.52,0.2836,casual,258
05/27/2022,2,1,5,17,0,0,0,1,0.78,0.7121,0.49,0.2985,casual,275
05/27/2022,2,1,5,18,0,0,0,1,0.76,0.7121,0.58,0.2985,casual,266
05/27/2022,2,1,5,19,0,0,0,1,0.76,0.7121,0.58,0.194,casual,230
05/27/2022,2,1,5,20,0,0,0,1,0.74,0.6818,0.55,0.1642,casual,168
05/27/2022,2,1,5,21,0,0,0,3,0.66,0.6212,0.69,0.4179,casual,64
05/27/2022,2,1,5,22,0,0,0,3,0.62,0.5758,0.83,0.0,casual,9
05/27/2022,2,1,5,23,0,0,0,3,0.62,0.5758,0.83,0.1343,casual,31
05/28/2022,2,1,5,0,1,1,0,1,0.62,0.5758,0.83,0.2239,casual,21
05/28/2022,2,1,5,1,1,1,0,2,0.62,0.5909,0.78,0.2985,casual,14
05/28/2022,2,1,5,2,1,1,0,1,0.6,0.5606,0.83,0.2239,casual,20
05/28/2022,2,1,5,3,1,1,0,1,0.62,0.5909,0.73,0.1642,casual,6
05/28/2022,2,1,5,4,1,1,0,1,0.6,0.5758,0.78,0.1343,casual,2
05/28/2022,2,1,5,5,1,1,0,1,0.6,0.5758,0.78,0.1343,casual,4
05/28/2022,2,1,5,6,1,1,0,1,0.62,0.5909,0.73,0.1642,casual,6
05/28/2022,2,1,5,7,1,1,0,1,0.62,0.5909,0.78,0.1045,casual,24
05/28/2022,2,1,5,8,1,1,0,1,0.66,0.6212,0.69,0.0,casual,62
05/28/2022,2,1,5,9,1,1,0,1,0.7,0.6515,0.61,0.0,casual,121
05/28/2022,2,1,5,10,1,1,0,1,0.7,0.6515,0.61,0.0,casual,189
05/28/2022,2,1,5,11,1,1,0,1,0.72,0.6818,0.66,0.1343,casual,254
05/28/2022,2,1,5,12,1,1,0,1,0.76,0.7121,0.62,0.1343,casual,233
05/28/2022,2,1,5,13,1,1,0,1,0.8,0.7879,0.63,0.2836,casual,272
05/28/2022,2,1,5,14,1,1,0,1,0.8,0.7879,0.63,0.2836,casual,238
05/28/2022,2,1,5,15,1,1,0,1,0.82,0.7879,0.56,0.2985,casual,181
05/28/2022,2,1,5,16,1,1,0,1,0.82,0.7879,0.56,0.3284,casual,223
05/28/2022,2,1,5,17,1,1,0,1,0.82,0.7879,0.56,0.2985,casual,158
05/28/2022,2,1,5,18,1,1,0,1,0.8,0.7727,0.59,0.2985,casual,132
05/28/2022,2,1,5,19,1,1,0,1,0.8,0.7576,0.55,0.2985,casual,148
05/28/2022,2,1,5,20,1,1,0,1,0.78,0.7424,0.62,0.2985,casual,114
05/28/2022,2,1,5,21,1,1,0,1,0.76,0.7273,0.66,0.2836,casual,66
05/28/2022,2,1,5,22,1,1,0,1,0.74,0.697,0.7,0.1642,casual,47
05/28/2022,2,1,5,23,1,1,0,1,0.72,0.697,0.74,0.1642,casual,22
05/29/2022,2,1,5,0,0,2,1,1,0.7,0.6667,0.79,0.194,casual,12
05/29/2022,2,1,5,1,0,2,1,1,0.7,0.6667,0.79,0.194,casual,1
05/29/2022,2,1,5,2,0,2,1,1,0.68,0.6364,0.83,0.1343,casual,0
05/29/2022,2,1,5,3,0,2,1,1,0.68,0.6364,0.79,0.2836,casual,1
05/29/2022,2,1,5,4,0,2,1,1,0.66,0.6061,0.78,0.2239,casual,0
05/29/2022,2,1,5,5,0,2,1,1,0.66,0.6061,0.78,0.2239,casual,1
05/29/2022,2,1,5,6,0,2,1,1,0.66,0.6061,0.78,0.2239,casual,9
05/29/2022,2,1,5,7,0,2,1,1,0.66,0.6061,0.78,0.2239,casual,19
05/29/2022,2,1,5,8,0,2,1,1,0.7,0.6667,0.74,0.194,casual,46
05/29/2022,2,1,5,9,0,2,1,1,0.72,0.6818,0.7,0.2537,casual,26
05/29/2022,2,1,5,10,0,2,1,1,0.74,0.697,0.7,0.2985,casual,67
05/29/2022,2,1,5,11,0,2,1,1,0.76,0.7121,0.62,0.2985,casual,50
05/29/2022,2,1,5,12,0,2,1,1,0.8,0.7576,0.55,0.3284,casual,56
05/29/2022,2,1,5,13,0,2,1,1,0.82,0.7727,0.52,0.3881,casual,63
05/29/2022,2,1,5,14,0,2,1,1,0.82,0.7727,0.52,0.4179,casual,80
05/29/2022,2,1,5,15,0,2,1,1,0.82,0.7727,0.49,0.3881,casual,71
05/29/2022,2,1,5,16,0,2,1,1,0.82,0.7727,0.49,0.4925,casual,73
05/29/2022,2,1,5,17,0,2,1,1,0.82,0.7576,0.46,0.4179,casual,107
05/29/2022,2,1,5,18,0,2,1,1,0.8,0.7424,0.49,0.4925,casual,78
05/29/2022,2,1,5,19,0,2,1,1,0.78,0.7121,0.52,0.3582,casual,69
05/29/2022,2,1,5,20,0,2,1,3,0.7,0.6515,0.61,0.5224,casual,36
05/29/2022,2,1,5,21,0,2,1,3,0.6,0.5455,0.88,0.4478,casual,3
05/29/2022,2,1,5,22,0,2,1,2,0.62,0.5606,0.88,0.0896,casual,2
05/29/2022,2,1,5,23,0,2,1,3,0.62,0.5455,0.94,0.0,casual,10
05/30/2022,2,1,5,0,0,3,1,3,0.64,0.5758,0.89,0.1045,casual,4
05/30/2022,2,1,5,1,0,3,1,3,0.64,0.5758,0.89,0.194,casual,0
05/30/2022,2,1,5,2,0,3,1,3,0.62,0.5455,0.94,0.0896,casual,1
05/30/2022,2,1,5,3,0,3,1,3,0.62,0.5606,0.88,0.1343,casual,0
05/30/2022,2,1,5,4,0,3,1,2,0.62,0.5606,0.88,0.1343,casual,0
05/30/2022,2,1,5,5,0,3,1,2,0.62,0.5909,0.78,0.1343,casual,1
05/30/2022,2,1,5,6,0,3,1,2,0.6,0.5758,0.78,0.1045,casual,5
05/30/2022,2,1,5,7,0,3,1,3,0.6,0.5758,0.78,0.194,casual,14
05/30/2022,2,1,5,8,0,3,1,2,0.6,0.5909,0.73,0.1642,casual,29
05/30/2022,2,1,5,9,0,3,1,2,0.62,0.6061,0.69,0.194,casual,23
05/30/2022,2,1,5,10,0,3,1,2,0.62,0.6061,0.69,0.2836,casual,39
05/30/2022,2,1,5,11,0,3,1,2,0.66,0.6212,0.65,0.194,casual,53
05/30/2022,2,1,5,12,0,3,1,1,0.7,0.6515,0.54,0.0,casual,33
05/30/2022,2,1,5,13,0,3,1,1,0.7,0.6515,0.51,0.0,casual,53
05/30/2022,2,1,5,14,0,3,1,1,0.72,0.6515,0.42,0.1343,casual,44
05/30/2022,2,1,5,15,0,3,1,1,0.72,0.6667,0.51,0.1343,casual,54
05/30/2022,2,1,5,16,0,3,1,1,0.72,0.6667,0.51,0.1642,casual,46
05/30/2022,2,1,5,17,0,3,1,1,0.74,0.6667,0.48,0.0896,casual,83
05/30/2022,2,1,5,18,0,3,1,1,0.74,0.6667,0.48,0.1642,casual,50
05/30/2022,2,1,5,19,0,3,1,1,0.72,0.6667,0.54,0.1642,casual,50
05/30/2022,2,1,5,20,0,3,1,2,0.54,0.5152,0.6,0.1343,casual,57
05/30/2022,2,1,5,21,0,3,1,1,0.68,0.6364,0.57,0.1045,casual,41
05/30/2022,2,1,5,22,0,3,1,1,0.66,0.6212,0.69,0.1045,casual,26
05/30/2022,2,1,5,23,0,3,1,1,0.66,0.6212,0.65,0.1045,casual,39
05/31/2022,2,1,5,0,0,4,1,1,0.64,0.6061,0.69,0.1343,casual,13
05/31/2022,2,1,5,1,0,4,1,1,0.64,0.6061,0.69,0.0896,casual,4
05/31/2022,2,1,5,2,0,4,1,1,0.64,0.6061,0.65,0.0896,casual,6
05/31/2022,2,1,5,3,0,4,1,1,0.62,0.6061,0.69,0.0896,casual,0
05/31/2022,2,1,5,4,0,4,1,1,0.62,0.6061,0.69,0.0,casual,0
05/31/2022,2,1,5,5,0,4,1,1,0.62,0.6061,0.69,0.2537,casual,1
05/31/2022,2,1,5,6,0,4,1,1,0.6,0.5909,0.73,0.2239,casual,7
05/31/2022,2,1,5,7,0,4,1,1,0.6,0.6061,0.64,0.2836,casual,18
05/31/2022,2,1,5,8,0,4,1,1,0.62,0.6212,0.57,0.2537,casual,18
05/31/2022,2,1,5,9,0,4,1,1,0.66,0.6212,0.47,0.2537,casual,47
05/31/2022,2,1,5,10,0,4,1,1,0.7,0.6364,0.39,0.3881,casual,65
05/31/2022,2,1,5,11,0,4,1,1,0.72,0.6515,0.37,0.2836,casual,65
05/31/2022,2,1,5,12,0,4,1,1,0.72,0.6515,0.37,0.194,casual,62
05/31/2022,2,1,5,13,0,4,1,1,0.74,0.6515,0.35,0.1343,casual,77
05/31/2022,2,1,5,14,0,4,1,1,0.76,0.6667,0.31,0.194,casual,61
05/31/2022,2,1,5,15,0,4,1,1,0.76,0.6667,0.33,0.2985,casual,81
05/31/2022,2,1,5,16,0,4,1,1,0.76,0.6667,0.33,0.2836,casual,103
05/31/2022,2,1,5,17,0,4,1,1,0.76,0.6667,0.31,0.1642,casual,85
05/31/2022,2,1,5,18,0,4,1,1,0.74,0.6515,0.3,0.194,casual,85
05/31/2022,2,1,5,19,0,4,1,1,0.72,0.6515,0.34,0.1642,casual,104
05/31/2022,2,1,5,20,0,4,1,1,0.68,0.6364,0.44,0.1642,casual,88
05/31/2022,2,1,5,21,0,4,1,1,0.68,0.6364,0.44,0.1642,casual,41
05/31/2022,2,1,5,22,0,4,1,1,0.66,0.6212,0.5,0.1642,casual,43
05/31/2022,2,1,5,23,0,4,1,1,0.66,0.6212,0.54,0.2239,casual,26
06/01/2022,2,1,6,0,0,5,1,1,0.66,0.6212,0.5,0.2537,casual,10
06/01/2022,2,1,6,1,0,5,1,1,0.64,0.6212,0.53,0.2239,casual,0
06/01/2022,2,1,6,2,0,5,1,1,0.64,0.6212,0.57,0.2239,casual,3
06/01/2022,2,1,6,3,0,5,1,2,0.62,0.5909,0.73,0.0896,casual,0
06/01/2022,2,1,6,4,0,5,1,2,0.62,0.5909,0.73,0.0896,casual,1
06/01/2022,2,1,6,5,0,5,1,2,0.62,0.5909,0.78,0.0896,casual,4
06/01/2022,2,1,6,6,0,5,1,3,0.62,0.5606,0.88,0.1343,casual,5
06/01/2022,2,1,6,7,0,5,1,2,0.64,0.5758,0.89,0.194,casual,33
06/01/2022,2,1,6,8,0,5,1,2,0.64,0.5758,0.89,0.194,casual,19
06/01/2022,2,1,6,9,0,5,1,2,0.64,0.5758,0.83,0.2239,casual,24
06/01/2022,2,1,6,10,0,5,1,2,0.66,0.6061,0.78,0.2836,casual,49
06/01/2022,2,1,6,11,0,5,1,2,0.7,0.6667,0.74,0.2836,casual,42
06/01/2022,2,1,6,12,0,5,1,2,0.7,0.6667,0.74,0.3582,casual,72
06/01/2022,2,1,6,13,0,5,1,1,0.72,0.6818,0.7,0.2985,casual,76
06/01/2022,2,1,6,14,0,5,1,3,0.72,0.6818,0.66,0.2836,casual,55
06/01/2022,2,1,6,15,0,5,1,3,0.72,0.6818,0.66,0.2836,casual,45
06/01/2022,2,1,6,16,0,5,1,3,0.74,0.6818,0.58,0.4478,casual,36
06/01/2022,2,1,6,17,0,5,1,3,0.7,0.6515,0.7,0.2537,casual,25
06/01/2022,2,1,6,18,0,5,1,3,0.62,0.5606,0.88,0.3582,casual,10
06/01/2022,2,1,6,19,0,5,1,3,0.62,0.5606,0.88,0.3582,casual,4
06/01/2022,2,1,6,20,0,5,1,3,0.62,0.5455,0.94,0.2537,casual,1
06/01/2022,2,1,6,21,0,5,1,3,0.64,0.5909,0.78,0.2537,casual,12
06/01/2022,2,1,6,22,0,5,1,3,0.6,0.5455,0.88,0.1343,casual,1
06/01/2022,2,1,6,23,0,5,1,3,0.6,0.5455,0.88,0.1343,casual,6
06/02/2022,2,1,6,0,0,6,0,2,0.56,0.5303,0.83,0.1343,casual,5
06/02/2022,2,1,6,1,0,6,0,2,0.56,0.5303,0.83,0.1045,casual,15
06/02/2022,2,1,6,2,0,6,0,2,0.54,0.5152,0.88,0.0,casual,3
06/02/2022,2,1,6,3,0,6,0,1,0.56,0.5303,0.73,0.2537,casual,8
06/02/2022,2,1,6,4,0,6,0,1,0.54,0.5152,0.68,0.2836,casual,2
06/02/2022,2,1,6,5,0,6,0,1,0.5,0.4848,0.72,0.194,casual,1
06/02/2022,2,1,6,6,0,6,0,2,0.5,0.4848,0.77,0.194,casual,5
06/02/2022,2,1,6,7,0,6,0,1,0.52,0.5,0.72,0.1045,casual,9
06/02/2022,2,1,6,8,0,6,0,1,0.54,0.5152,0.64,0.1642,casual,30
06/02/2022,2,1,6,9,0,6,0,1,0.56,0.5303,0.6,0.2537,casual,89
06/02/2022,2,1,6,10,0,6,0,1,0.6,0.6212,0.53,0.2985,casual,145
06/02/2022,2,1,6,11,0,6,0,1,0.58,0.5455,0.46,0.2836,casual,179
06/02/2022,2,1,6,12,0,6,0,1,0.62,0.6212,0.43,0.3582,casual,250
06/02/2022,2,1,6,13,0,6,0,1,0.62,0.6212,0.41,0.2537,casual,279
06/02/2022,2,1,6,14,0,6,0,1,0.64,0.6212,0.38,0.2985,casual,259
06/02/2022,2,1,6,15,0,6,0,1,0.64,0.6212,0.38,0.2537,casual,297
06/02/2022,2,1,6,16,0,6,0,1,0.64,0.6212,0.38,0.2537,casual,275
06/02/2022,2,1,6,17,0,6,0,1,0.64,0.6212,0.36,0.0,casual,248
06/02/2022,2,1,6,18,0,6,0,1,0.64,0.6212,0.36,0.0,casual,171
06/02/2022,2,1,6,19,0,6,0,1,0.64,0.6212,0.36,0.1642,casual,185
06/02/2022,2,1,6,20,0,6,0,1,0.62,0.6212,0.35,0.2836,casual,139
06/02/2022,2,1,6,21,0,6,0,1,0.6,0.6212,0.4,0.1045,casual,96
06/02/2022,2,1,6,22,0,6,0,1,0.58,0.5455,0.46,0.1343,casual,52
06/02/2022,2,1,6,23,0,6,0,1,0.56,0.5303,0.52,0.1045,casual,53
06/03/2022,2,1,6,0,0,0,0,1,0.54,0.5152,0.6,0.1642,casual,27
06/03/2022,2,1,6,1,0,0,0,1,0.54,0.5152,0.56,0.1343,casual,21
06/03/2022,2,1,6,2,0,0,0,1,0.52,0.5,0.59,0.1045,casual,22
06/03/2022,2,1,6,3,0,0,0,1,0.52,0.5,0.63,0.1045,casual,16
06/03/2022,2,1,6,4,0,0,0,1,0.5,0.4848,0.72,0.0896,casual,1
06/03/2022,2,1,6,5,0,0,0,1,0.5,0.4848,0.68,0.0,casual,1
06/03/2022,2,1,6,6,0,0,0,1,0.46,0.4545,0.82,0.1045,casual,6
06/03/2022,2,1,6,7,0,0,0,1,0.5,0.4848,0.68,0.1045,casual,6
06/03/2022,2,1,6,8,0,0,0,1,0.54,0.5152,0.6,0.0896,casual,30
06/03/2022,2,1,6,9,0,0,0,1,0.6,0.6212,0.46,0.194,casual,70
06/03/2022,2,1,6,10,0,0,0,1,0.62,0.6212,0.43,0.2239,casual,127
06/03/2022,2,1,6,11,0,0,0,1,0.64,0.6212,0.41,0.2537,casual,199
06/03/2022,2,1,6,12,0,0,0,1,0.66,0.6212,0.39,0.2985,casual,276
06/03/2022,2,1,6,13,0,0,0,1,0.68,0.6364,0.36,0.2836,casual,265
06/03/2022,2,1,6,14,0,0,0,1,0.68,0.6364,0.36,0.3284,casual,267
06/03/2022,2,1,6,15,0,0,0,1,0.7,0.6364,0.34,0.0,casual,236
06/03/2022,2,1,6,16,0,0,0,1,0.7,0.6364,0.34,0.2985,casual,226
06/03/2022,2,1,6,17,0,0,0,1,0.7,0.6364,0.34,0.2537,casual,192
06/03/2022,2,1,6,18,0,0,0,1,0.7,0.6364,0.34,0.2537,casual,153
06/03/2022,2,1,6,19,0,0,0,1,0.68,0.6364,0.34,0.2836,casual,116
06/03/2022,2,1,6,20,0,0,0,1,0.66,0.6212,0.39,0.194,casual,84
06/03/2022,2,1,6,21,0,0,0,1,0.62,0.6212,0.43,0.1642,casual,66
06/03/2022,2,1,6,22,0,0,0,1,0.62,0.6212,0.5,0.3881,casual,61
06/03/2022,2,1,6,23,0,0,0,1,0.58,0.5455,0.53,0.1045,casual,26
06/04/2022,2,1,6,0,0,1,1,1,0.58,0.5455,0.53,0.0,casual,11
06/04/2022,2,1,6,1,0,1,1,3,0.56,0.5303,0.6,0.1642,casual,4
06/04/2022,2,1,6,2,0,1,1,1,0.56,0.5303,0.6,0.2239,casual,1
06/04/2022,2,1,6,3,0,1,1,2,0.56,0.5303,0.6,0.1642,casual,0
06/04/2022,2,1,6,4,0,1,1,1,0.54,0.5152,0.64,0.0896,casual,2
06/04/2022,2,1,6,5,0,1,1,1,0.52,0.5,0.68,0.0,casual,2
06/04/2022,2,1,6,6,0,1,1,1,0.52,0.5,0.68,0.0,casual,4
06/04/2022,2,1,6,7,0,1,1,1,0.56,0.5303,0.6,0.2239,casual,13
06/04/2022,2,1,6,8,0,1,1,1,0.6,0.6212,0.49,0.2239,casual,22
06/04/2022,2,1,6,9,0,1,1,1,0.62,0.6212,0.43,0.2836,casual,38
06/04/2022,2,1,6,10,0,1,1,1,0.64,0.6212,0.41,0.4627,casual,67
06/04/2022,2,1,6,11,0,1,1,1,0.64,0.6212,0.38,0.4925,casual,71
06/04/2022,2,1,6,12,0,1,1,1,0.64,0.6212,0.41,0.4478,casual,62
06/04/2022,2,1,6,13,0,1,1,1,0.64,0.6212,0.41,0.3582,casual,85
06/04/2022,2,1,6,14,0,1,1,1,0.62,0.6212,0.41,0.4925,casual,84
06/04/2022,2,1,6,15,0,1,1,1,0.66,0.6212,0.39,0.2985,casual,77
06/04/2022,2,1,6,16,0,1,1,1,0.66,0.6212,0.39,0.4627,casual,73
06/04/2022,2,1,6,17,0,1,1,1,0.64,0.6212,0.38,0.4478,casual,101
06/04/2022,2,1,6,18,0,1,1,1,0.64,0.6212,0.38,0.3881,casual,103
06/04/2022,2,1,6,19,0,1,1,1,0.62,0.6212,0.38,0.4179,casual,91
06/04/2022,2,1,6,20,0,1,1,1,0.6,0.6212,0.4,0.3582,casual,71
06/04/2022,2,1,6,21,0,1,1,1,0.58,0.5455,0.49,0.2537,casual,40
06/04/2022,2,1,6,22,0,1,1,1,0.56,0.5303,0.52,0.2836,casual,41
06/04/2022,2,1,6,23,0,1,1,1,0.58,0.5455,0.49,0.2985,casual,8
06/05/2022,2,1,6,0,0,2,1,1,0.54,0.5152,0.68,0.4179,casual,6
06/05/2022,2,1,6,1,0,2,1,2,0.52,0.5,0.77,0.3284,casual,2
06/05/2022,2,1,6,2,0,2,1,3,0.52,0.5,0.72,0.2985,casual,0
06/05/2022,2,1,6,3,0,2,1,3,0.5,0.4848,0.82,0.194,casual,0
06/05/2022,2,1,6,4,0,2,1,3,0.5,0.4848,0.82,0.194,casual,1
06/05/2022,2,1,6,5,0,2,1,3,0.48,0.4697,0.82,0.1642,casual,1
06/05/2022,2,1,6,6,0,2,1,1,0.48,0.4697,0.82,0.2537,casual,7
06/05/2022,2,1,6,7,0,2,1,1,0.48,0.4697,0.77,0.2985,casual,29
06/05/2022,2,1,6,8,0,2,1,2,0.48,0.4697,0.77,0.2239,casual,30
06/05/2022,2,1,6,9,0,2,1,2,0.52,0.5,0.72,0.2537,casual,50
06/05/2022,2,1,6,10,0,2,1,2,0.52,0.5,0.63,0.2985,casual,58
06/05/2022,2,1,6,11,0,2,1,2,0.56,0.5303,0.56,0.194,casual,65
06/05/2022,2,1,6,12,0,2,1,2,0.54,0.5152,0.56,0.2239,casual,45
06/05/2022,2,1,6,13,0,2,1,2,0.6,0.6212,0.46,0.1642,casual,66
06/05/2022,2,1,6,14,0,2,1,2,0.58,0.5455,0.46,0.1642,casual,82
06/05/2022,2,1,6,15,0,2,1,2,0.58,0.5455,0.46,0.1343,casual,54
06/05/2022,2,1,6,16,0,2,1,1,0.6,0.6212,0.43,0.194,casual,91
06/05/2022,2,1,6,17,0,2,1,1,0.6,0.6212,0.43,0.0,casual,86
06/05/2022,2,1,6,18,0,2,1,1,0.6,0.6212,0.43,0.194,casual,111
06/05/2022,2,1,6,19,0,2,1,1,0.58,0.5455,0.46,0.2537,casual,68
06/05/2022,2,1,6,20,0,2,1,1,0.56,0.5303,0.49,0.2239,casual,44
06/05/2022,2,1,6,21,0,2,1,1,0.54,0.5152,0.56,0.1642,casual,30
06/05/2022,2,1,6,22,0,2,1,1,0.56,0.5303,0.52,0.1045,casual,22
06/05/2022,2,1,6,23,0,2,1,1,0.54,0.5152,0.56,0.0896,casual,20
